cv_rank,track,tokenizer,vocab_size,sampling,budget,ngram,embedding,w2v,pooling,n_features,classifier,clf_params,weighting,cv_macro_f1,cv_balanced_accuracy,cv_roc_auc,cv_macro_f1_bal_threshold,cv_macro_f1_f1_threshold,cv_macro_f1_fold_std,threshold,threshold_rule,oof_threshold_bal_rule,oof_threshold_f1_rule,spec
494,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",tfidf_mean,200,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.832532,0.830856,0.893372,0.845231,0.845231,0.034129,0.5,default,0.36099521,0.36099521,"LogReg(C=1.0,class_weight=balanced)|w=none"
495,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.832424,0.828138,0.937324,0.877017,0.879441,0.069216,0.0,default,-0.51511433,-0.51511433,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
496,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.832382,0.826148,0.94204,0.866608,0.865919,0.096783,0.5,default,0.215,0.215,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
497,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.832299,0.826045,0.941978,0.871596,0.871596,0.096234,0.5,default,0.2,0.2,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
498,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.832186,0.828102,0.924573,0.88785,0.880085,0.091128,0.5,default,0.33572674,0.33572674,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
499,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.832133,0.828858,0.900021,0.867301,0.871702,0.056722,0.0,default,-0.574163,-0.574163,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
500,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.831914,0.828444,0.894912,0.851975,0.860093,0.011567,0.5,default,0.31425423,0.31425423,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
501,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.831512,0.82614,0.941015,0.901867,0.880996,0.092841,0.5,default,0.24328125,0.24328125,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
502,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.831439,0.826037,0.937422,0.881987,0.882319,0.076786,0.5,default,0.174,0.25946875,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
503,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.831242,0.82655,0.905373,0.815795,0.827673,0.048882,0.0,default,-0.39253434,-0.39253434,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
504,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.831143,0.825623,0.943053,0.911013,0.892425,0.076968,0.5,default,0.32333333,0.32333333,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
505,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.831102,0.825794,0.939363,0.874605,0.875582,0.09689,0.5,default,0.29355483,0.29355483,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
506,tfidf,SW,,head,5000,1-3,tfidf,,,39786,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.831093,0.825349,0.960247,0.9043,0.907744,0.068356,0.0,default,-0.48190936,-0.48190936,"LinearSVC(C=1.0,class_weight=balanced)|w=none"
507,tfidf,SW,,head,5000,1-3,tfidf,,,39786,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.830779,0.824935,0.960262,0.909814,0.909814,0.067253,0.0,default,-0.49754462,-0.49754462,"LinearSVC(C=1.0,class_weight=None)|w=none"
508,tfidf,SW,,strided,20000,1-2,tfidf,,,23004,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.830459,0.824521,0.931457,0.8688,0.8688,0.055892,0.0,default,-0.35298217,-0.35298217,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
509,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.830401,0.825034,0.925334,0.875304,0.875304,0.056688,0.0,default,-0.57138184,-0.57138184,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
510,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.830213,0.825548,0.883194,0.854657,0.845338,0.041777,0.5,default,0.11943926,0.11943926,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
511,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean_max,200,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.830147,0.825444,0.899654,0.826912,0.837051,0.061197,0.5,default,0.30850484,0.36476844,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
512,tfidf,SW,,head,20000,1-1,tfidf,,,594,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.829893,0.824139,0.929185,0.875325,0.871604,0.043072,0.5,default,0.40609685,0.40609685,"LogReg(C=1.0,class_weight=None)|w=class_arch"
513,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.829893,0.824139,0.926614,0.843851,0.817708,0.072639,0.5,default,0.21320947,0.21320947,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
514,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.829657,0.824445,0.946234,0.905997,0.905436,0.099653,0.5,default,0.36305992,0.36305992,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
515,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.829493,0.823622,0.922563,0.847165,0.871206,0.078258,0.5,default,0.39,0.39,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
516,tfidf,SW,,head,5000,1-3,tfidf,,,39786,LogReg,"{""C"": ""10.0"", ""class_weight"": ""None""}",none,0.829164,0.82355,0.955552,0.912743,0.913235,0.064248,0.5,default,0.20403271,0.20403271,"LogReg(C=10.0,class_weight=None)|w=none"
517,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.829096,0.824716,0.912071,0.818068,0.806883,0.078835,0.0,default,-0.38790651,-0.38790651,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
518,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.828883,0.823582,0.93625,0.88021,0.88021,0.095021,0.5,default,0.283,0.283,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
519,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.828569,0.823888,0.920673,0.873529,0.873529,0.080257,0.5,default,0.15042369,0.15042369,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
520,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.828327,0.823029,0.936536,0.882332,0.882332,0.075203,0.5,default,0.293,0.293,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
521,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.82832,0.824883,0.899224,0.84491,0.843909,0.052246,0.5,default,0.10273227,0.31833631,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
522,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.828026,0.822615,0.937329,0.88489,0.88489,0.07154,0.5,default,0.28333333,0.28333333,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
523,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.827886,0.822237,0.872234,0.813565,0.813565,0.07158,0.0,default,-0.3197288,-0.3197288,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
524,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.827884,0.823128,0.91293,0.829111,0.828541,0.07665,0.0,default,-0.49020417,-0.49020417,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
525,tfidf,SW,,head,5000,1-3,tfidf,,,39786,LogReg,"{""C"": ""10.0"", ""class_weight"": ""balanced""}",none,0.827873,0.822408,0.95768,0.903726,0.906676,0.061294,0.5,default,0.22165557,0.22165557,"LogReg(C=10.0,class_weight=balanced)|w=none"
526,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.827866,0.821895,0.944959,0.871623,0.871623,0.096679,0.5,default,0.23240833,0.23240833,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
527,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.826823,0.824394,0.906399,0.863879,0.863879,0.099028,0.0,default,-0.39966634,-0.39966634,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
528,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.82678,0.820721,0.943153,0.877666,0.877666,0.098469,0.5,default,0.23333333,0.23333333,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
529,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.826601,0.820924,0.925206,0.848426,0.827101,0.071815,0.5,default,0.20598437,0.20598437,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
530,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.826582,0.821266,0.918646,0.848531,0.849015,0.037934,0.0,default,-0.205047,-0.205047,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
531,tfidf,SW,,strided,5000,1-2,tfidf,,,14427,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.82652,0.820991,0.924264,0.865118,0.864211,0.086287,0.0,default,-0.33974453,-0.29105468,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
532,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.826438,0.820717,0.927097,0.851625,0.825395,0.071215,0.5,default,0.19,0.19,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
533,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean,200,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.82596,0.823701,0.905527,0.869663,0.869663,0.103355,0.0,default,-0.22181238,-0.22181238,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
534,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.825735,0.820745,0.905555,0.818408,0.825379,0.087091,0.0,default,-0.23099566,-0.23099566,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
535,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean,200,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.825338,0.820948,0.88609,0.823893,0.824375,0.077369,0.5,default,0.26190067,0.26190067,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
536,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.825156,0.819165,0.943784,0.896104,0.878078,0.099859,0.5,default,0.24,0.24,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
537,tfidf,SW,,head,50000,1-3,tfidf,,,105872,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.825006,0.81889,0.962972,0.89313,0.89313,0.063091,0.0,default,-0.41205392,-0.41205392,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
538,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.824667,0.82084,0.907491,0.870151,0.870151,0.052389,0.5,default,0.30815727,0.30815727,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
539,tfidf,SW,,strided,20000,1-1,tfidf,,,794,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.823998,0.818982,0.928529,0.857136,0.845926,0.072408,0.5,default,0.33996242,0.33996242,"LogReg(C=1.0,class_weight=None)|w=class_arch"
540,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.823897,0.819599,0.88972,0.82012,0.827577,0.054645,0.5,default,0.2227501,0.25636544,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
541,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.823885,0.81905,0.908203,0.845756,0.844962,0.056904,0.0,default,-0.39023963,-0.39023963,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
542,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.823475,0.818087,0.933643,0.890525,0.890525,0.098559,0.5,default,0.25389974,0.25389974,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
543,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean_max,300,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.823421,0.818875,0.894553,0.837491,0.830775,0.074776,0.5,default,0.20235597,0.20235597,"LogReg(C=1.0,class_weight=balanced)|w=none"
544,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.823417,0.819149,0.89076,0.831408,0.831408,0.069594,0.5,default,0.1660886,0.1660886,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
545,tfidf,SW,,head,20000,1-1,tfidf,,,594,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.823217,0.817605,0.933589,0.871076,0.871076,0.025602,0.0,default,-0.12963304,-0.12963304,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
546,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.823153,0.817844,0.948982,0.882203,0.882634,0.104185,0.5,default,0.36672095,0.36672095,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
547,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.822914,0.817534,0.947472,0.908351,0.908351,0.103069,0.5,default,0.37639062,0.37639062,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
