cv_rank,track,tokenizer,vocab_size,sampling,budget,ngram,embedding,w2v,pooling,n_features,classifier,clf_params,weighting,cv_macro_f1,cv_balanced_accuracy,cv_roc_auc,cv_macro_f1_bal_threshold,cv_macro_f1_f1_threshold,cv_macro_f1_fold_std,threshold,threshold_rule,oof_threshold_bal_rule,oof_threshold_f1_rule,spec
516,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.834347,0.828036,0.963691,0.891862,0.897206,0.059348,0.5,default,0.2332869,0.24793034,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
517,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.834266,0.827932,0.961756,0.882625,0.864738,0.075795,0.5,default,0.14333333,0.24,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
518,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean_max,200,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.833452,0.827066,0.964839,0.910954,0.908824,0.057427,0.5,default,0.23340958,0.23340958,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
519,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.833299,0.827034,0.966269,0.89191,0.89191,0.052751,0.5,default,0.138,0.138,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
520,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.833298,0.827211,0.947436,0.858899,0.862497,0.052842,0.5,default,0.17567959,0.17567959,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
521,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean_max,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.833217,0.82693,0.970527,0.901673,0.901673,0.055135,0.5,default,0.19025781,0.19025781,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
522,tfidf,SW,,strided,5000,1-1,tfidf,,,434,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""balanced""}",none,0.833139,0.827637,0.932326,0.851723,0.851723,0.025148,0.0,default,-0.06248399,-0.06248399,"LinearSVC(C=0.01,class_weight=balanced)|w=none"
523,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.833139,0.827003,0.94373,0.884795,0.887799,0.079822,0.0,default,-0.9907712,-0.46931986,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
524,tokenizer,WPC,1000,head,5000,1-2,tfidf,,,1102,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.833015,0.827991,0.917824,0.859222,0.859222,0.064856,0.5,default,0.32948075,0.32948075,"LogReg(C=1.0,class_weight=balanced)|w=none"
525,tokenizer,WPC,2000,head,5000,1-2,tfidf,,,1102,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.833015,0.827991,0.917824,0.859222,0.859222,0.064856,0.5,default,0.32948075,0.32948075,"LogReg(C=1.0,class_weight=balanced)|w=none"
526,tokenizer,WPC,4000,head,5000,1-2,tfidf,,,1102,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.833015,0.827991,0.917824,0.859222,0.859222,0.064856,0.5,default,0.32948075,0.32948075,"LogReg(C=1.0,class_weight=balanced)|w=none"
527,tokenizer,BPE,1000,head,5000,1-2,tfidf,,,1102,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.833015,0.827991,0.917824,0.859222,0.859222,0.064856,0.5,default,0.32948075,0.32948075,"LogReg(C=1.0,class_weight=balanced)|w=none"
528,tokenizer,BPE,4000,head,5000,1-2,tfidf,,,1102,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.833015,0.827991,0.917824,0.859222,0.859222,0.064856,0.5,default,0.32948075,0.32948075,"LogReg(C=1.0,class_weight=balanced)|w=none"
529,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.832959,0.828553,0.903618,0.823654,0.832242,0.054718,0.5,default,0.47898789,0.47898789,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
530,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.832878,0.827043,0.914814,0.867558,0.867558,0.080419,0.5,default,0.1447332,0.1447332,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
531,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.832733,0.826481,0.96709,0.907662,0.907662,0.074342,0.5,default,0.199,0.199,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
532,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean,200,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.832623,0.826907,0.907023,0.830991,0.820112,0.047654,0.0,default,-0.62335958,-0.62335958,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
533,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.832602,0.827365,0.909223,0.791471,0.791471,0.055859,0.5,default,0.44814532,0.44814532,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
534,tfidf,SW,,head,5000,1-1,tfidf,,,367,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.832533,0.827542,0.918043,0.859711,0.859711,0.065561,0.5,default,0.32937418,0.32937418,"LogReg(C=1.0,class_weight=balanced)|w=none"
535,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.832319,0.82649,0.933768,0.889454,0.892823,0.053249,0.0,default,-0.4791441,-0.4791441,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
536,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.832216,0.826563,0.937167,0.834071,0.831384,0.061683,0.5,default,0.08499452,0.08499452,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
537,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.832008,0.826073,0.891554,0.839317,0.839317,0.063408,0.5,default,0.26926882,0.39446628,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
538,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.831849,0.825688,0.959552,0.894006,0.898377,0.061597,0.5,default,0.18672994,0.25359561,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
539,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.831766,0.826395,0.912637,0.830064,0.830064,0.064502,0.5,default,0.28094122,0.28094122,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
540,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.831749,0.825407,0.958528,0.902931,0.901831,0.057539,0.5,default,0.25880617,0.25880617,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
541,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.831602,0.825375,0.970458,0.903733,0.904192,0.068087,0.5,default,0.154,0.191,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
542,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",tfidf_mean,200,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.831448,0.825343,0.940026,0.897122,0.89652,0.059429,0.0,default,-0.76144212,-0.62692321,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
543,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.831277,0.825488,0.917478,0.871139,0.871139,0.052576,0.0,default,-0.51032612,-0.51032612,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
544,tfidf,SW,,head,20000,1-1,tfidf,,,461,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.831128,0.825103,0.956793,0.8932,0.897964,0.03416,0.0,default,-0.14791589,-0.0531944,"LinearSVC(C=0.01,class_weight=None)|w=none"
545,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.831119,0.824926,0.965003,0.892921,0.87373,0.073505,0.5,default,0.1578903,0.1578903,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
546,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.830468,0.824269,0.963407,0.885621,0.868007,0.060189,0.5,default,0.14294237,0.22001409,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
547,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.830138,0.824559,0.92781,0.888542,0.891402,0.06952,0.0,default,-0.58963756,-0.58963756,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
548,tfidf,SW,,strided,20000,1-2,tfidf,,,15832,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.830082,0.824101,0.967337,0.920717,0.919557,0.040522,0.0,default,-0.19795122,-0.17464545,"LinearSVC(C=0.01,class_weight=None)|w=none"
549,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.829986,0.82382,0.970847,0.886694,0.886694,0.081754,0.5,default,0.20867774,0.20867774,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
550,tfidf,SW,,strided,50000,1-1,tfidf,,,553,LogReg,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.829913,0.825266,0.941784,0.856022,0.856508,0.048781,0.5,default,0.43087896,0.44033182,"LogReg(C=0.1,class_weight=balanced)|w=none"
551,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.829837,0.823788,0.960361,0.872612,0.88018,0.056567,0.5,default,0.21700766,0.21700766,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
552,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean,100,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.829837,0.823788,0.947768,0.869094,0.863564,0.056701,0.5,default,0.173,0.173,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
553,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.829754,0.824038,0.890179,0.828778,0.828778,0.062061,0.5,default,0.2703738,0.2703738,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
554,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.829519,0.823725,0.934293,0.890433,0.891903,0.05666,0.0,default,-0.4203793,-0.4203793,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
555,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.829334,0.823163,0.963332,0.890389,0.871941,0.076657,0.5,default,0.166,0.29223437,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
556,tfidf,SW,,strided,50000,1-2,tfidf,,,18667,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.829279,0.823412,0.967398,0.915127,0.91559,0.046457,0.0,default,-0.19036331,-0.19036331,"LinearSVC(C=0.01,class_weight=None)|w=none"
557,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.829194,0.823484,0.920359,0.815954,0.829574,0.035035,0.0,default,-0.2960005,-0.2960005,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
558,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.828798,0.822963,0.934773,0.884926,0.884926,0.062916,0.0,default,-0.62176741,-0.62176741,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
559,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.828634,0.822931,0.918059,0.829149,0.846475,0.034534,0.0,default,-0.24006607,-0.24006607,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
560,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.828106,0.822836,0.897388,0.857917,0.857917,0.069739,0.5,default,0.48230921,0.48230921,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
561,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.827938,0.821744,0.968827,0.936004,0.936004,0.038364,0.0,default,-0.43899964,-0.43899964,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
562,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.827915,0.82217,0.915618,0.869959,0.869959,0.057383,0.0,default,-0.56382463,-0.56382463,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
563,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",tfidf_mean,200,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.827754,0.821961,0.933474,0.871891,0.871776,0.05957,0.0,default,-0.50801299,-0.50801299,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
564,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",tfidf_mean,200,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.827355,0.823094,0.894813,0.827482,0.827482,0.034171,0.5,default,0.49751995,0.49751995,"LogReg(C=1.0,class_weight=balanced)|w=none"
565,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.827191,0.820982,0.960786,0.917225,0.917225,0.055933,0.5,default,0.244,0.244,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
566,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.827032,0.821376,0.893891,0.843437,0.843437,0.088838,0.5,default,0.26576007,0.26576007,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
567,tfidf,SW,,head,5000,1-1,tfidf,,,367,LogReg,"{""C"": ""10.0"", ""class_weight"": ""balanced""}",none,0.826546,0.820751,0.93465,0.852143,0.852143,0.069576,0.5,default,0.13576571,0.13576571,"LogReg(C=10.0,class_weight=balanced)|w=none"
568,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.826045,0.820125,0.926092,0.889688,0.889688,0.090701,0.5,default,0.0956398,0.1576496,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
569,tfidf,SW,,strided,5000,1-1,tfidf,,,434,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""balanced""}",none,0.82591,0.82027,0.961276,0.890496,0.896245,0.051256,0.0,default,-0.33797416,-0.159994,"LinearSVC(C=0.1,class_weight=balanced)|w=none"
570,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean_max,200,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.825874,0.819917,0.903693,0.85908,0.85908,0.053571,0.5,default,0.11697109,0.11697109,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
571,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.825693,0.822101,0.888383,0.811293,0.811293,0.039007,0.5,default,0.42745282,0.5194399,"LogReg(C=1.0,class_weight=balanced)|w=none"
572,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.825439,0.819395,0.972731,0.928588,0.894725,0.080755,0.5,default,0.20782031,0.20782031,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
573,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.825348,0.819717,0.890408,0.822005,0.806006,0.049222,0.5,default,0.33523871,0.33523871,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
574,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",tfidf_mean,200,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.825335,0.81954,0.926966,0.852251,0.852736,0.060641,0.0,default,-0.6012582,-0.6012582,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
575,tfidf,SW,,head,5000,1-1,tfidf,,,367,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.825251,0.819436,0.927942,0.841345,0.834018,0.069912,0.0,default,-0.51177623,-0.37886366,"LinearSVC(C=1.0,class_weight=balanced)|w=none"
576,tfidf,SW,,strided,5000,1-2,tfidf,,,10897,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.825173,0.819083,0.962478,0.908133,0.88881,0.028665,0.0,default,-0.17425156,-0.17425156,"LinearSVC(C=0.01,class_weight=None)|w=none"
577,tfidf,SW,,strided,5000,1-1,tfidf,,,434,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.825103,0.819404,0.953094,0.89423,0.890943,0.028349,0.5,default,0.28881468,0.28881468,"LogReg(C=1.0,class_weight=None)|w=class_arch"
578,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.824937,0.819196,0.923993,0.853594,0.853594,0.060696,0.0,default,-0.69444618,-0.69444618,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
579,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.82478,0.818738,0.96443,0.890022,0.870495,0.05511,0.5,default,0.1264388,0.145,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
580,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.82412,0.818081,0.958406,0.897747,0.898238,0.060134,0.5,default,0.17003125,0.17003125,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
